Time_step, Time, Epot, Ekin, Etot
2102, 21.020000, -0.063920, 0.285240, 0.221320
2103, 21.030000, -0.063795, 0.285129, 0.221333
2104, 21.040000, -0.063671, 0.285017, 0.221346
2105, 21.050000, -0.063546, 0.284905, 0.221359
2106, 21.060000, -0.063422, 0.284794, 0.221372
2107, 21.070000, -0.063297, 0.284682, 0.221385
2108, 21.080000, -0.063173, 0.284571, 0.221398
2109, 21.090000, -0.063049, 0.284460, 0.221411
2110, 21.100000, -0.062925, 0.284348, 0.221424
2111, 21.110000, -0.062801, 0.284237, 0.221437
2112, 21.120000, -0.062677, 0.284126, 0.221450
2113, 21.130000, -0.062553, 0.284015, 0.221463
2114, 21.140000, -0.062429, 0.283905, 0.221476
2115, 21.150000, -0.062305, 0.283794, 0.221489
2116, 21.160000, -0.062182, 0.283683, 0.221502
2117, 21.170000, -0.062058, 0.283573, 0.221515
2118, 21.180000, -0.061935, 0.283462, 0.221528
2119, 21.190000, -0.061811, 0.283352, 0.221540
2120, 21.200000, -0.061688, 0.283242, 0.221553
2121, 21.210000, -0.061565, 0.283131, 0.221566
2122, 21.220000, -0.061442, 0.283021, 0.221579
2123, 21.230000, -0.061319, 0.282911, 0.221592
2124, 21.240000, -0.061196, 0.282802, 0.221605
2125, 21.250000, -0.061074, 0.282692, 0.221618
2126, 21.260000, -0.060951, 0.282582, 0.221631
2127, 21.270000, -0.060829, 0.282473, 0.221644
2128, 21.280000, -0.060706, 0.282363, 0.221657
2129, 21.290000, -0.060584, 0.282254, 0.221670
2130, 21.300000, -0.060462, 0.282145, 0.221683
2131, 21.310000, -0.060340, 0.282036, 0.221696
2132, 21.320000, -0.060218, 0.281927, 0.221709
2133, 21.330000, -0.060097, 0.281818, 0.221722
2134, 21.340000, -0.059975, 0.281710, 0.221735
2135, 21.350000, -0.059854, 0.281601, 0.221747
2136, 21.360000, -0.059732, 0.281493, 0.221760
2137, 21.370000, -0.059611, 0.281384, 0.221773
2138, 21.380000, -0.059490, 0.281276, 0.221786
2139, 21.390000, -0.059369, 0.281168, 0.221799
2140, 21.400000, -0.059248, 0.281060, 0.221812
2141, 21.410000, -0.059128, 0.280953, 0.221825
2142, 21.420000, -0.059007, 0.280845, 0.221838
2143, 21.430000, -0.058887, 0.280738, 0.221851
2144, 21.440000, -0.058767, 0.280630, 0.221864
2145, 21.450000, -0.058647, 0.280523, 0.221876
2146, 21.460000, -0.058527, 0.280416, 0.221889
2147, 21.470000, -0.058407, 0.280309, 0.221902
2148, 21.480000, -0.058288, 0.280203, 0.221915
2149, 21.490000, -0.058168, 0.280096, 0.221928
2150, 21.500000, -0.058049, 0.279990, 0.221941
2151, 21.510000, -0.057930, 0.279883, 0.221953
2152, 21.520000, -0.057811, 0.279777, 0.221966
2153, 21.530000, -0.057692, 0.279671, 0.221979
2154, 21.540000, -0.057574, 0.279566, 0.221992
2155, 21.550000, -0.057455, 0.279460, 0.222005
2156, 21.560000, -0.057337, 0.279354, 0.222018
2157, 21.570000, -0.057219, 0.279249, 0.222030
2158, 21.580000, -0.057101, 0.279144, 0.222043
2159, 21.590000, -0.056983, 0.279039, 0.222056
2160, 21.600000, -0.056866, 0.278934, 0.222069
2161, 21.610000, -0.056748, 0.278830, 0.222081
2162, 21.620000, -0.056631, 0.278725, 0.222094
2163, 21.630000, -0.056514, 0.278621, 0.222107
2164, 21.640000, -0.056397, 0.278517, 0.222120
2165, 21.650000, -0.056280, 0.278413, 0.222132
2166, 21.660000, -0.056164, 0.278309, 0.222145
2167, 21.670000, -0.056048, 0.278205, 0.222158
2168, 21.680000, -0.055931, 0.278102, 0.222171
2169, 21.690000, -0.055815, 0.277999, 0.222183
2170, 21.700000, -0.055700, 0.277896, 0.222196
2171, 21.710000, -0.055584, 0.277793, 0.222209
2172, 21.720000, -0.055469, 0.277690, 0.222221
2173, 21.730000, -0.055354, 0.277588, 0.222234
2174, 21.740000, -0.055239, 0.277485, 0.222247
2175, 21.750000, -0.055124, 0.277383, 0.222259
2176, 21.760000, -0.055010, 0.277281, 0.222272
2177, 21.770000, -0.054895, 0.277180, 0.222284
2178, 21.780000, -0.054781, 0.277078, 0.222297
2179, 21.790000, -0.054667, 0.276977, 0.222310
2180, 21.800000, -0.054554, 0.276876, 0.222322
2181, 21.810000, -0.054440, 0.276775, 0.222335
2182, 21.820000, -0.054327, 0.276674, 0.222347
2183, 21.830000, -0.054214, 0.276574, 0.222360
2184, 21.840000, -0.054101, 0.276473, 0.222372
2185, 21.850000, -0.053988, 0.276373, 0.222385
2186, 21.860000, -0.053876, 0.276273, 0.222397
2187, 21.870000, -0.053764, 0.276174, 0.222410
2188, 21.880000, -0.053652, 0.276074, 0.222422
2189, 21.890000, -0.053540, 0.275975, 0.222435
2190, 21.900000, -0.053428, 0.275876, 0.222447
2191, 21.910000, -0.053317, 0.275777, 0.222460
2192, 21.920000, -0.053206, 0.275678, 0.222472
2193, 21.930000, -0.053095, 0.275580, 0.222485
2194, 21.940000, -0.052985, 0.275482, 0.222497
2195, 21.950000, -0.052874, 0.275384, 0.222510
2196, 21.960000, -0.052764, 0.275286, 0.222522
2197, 21.970000, -0.052654, 0.275189, 0.222534
2198, 21.980000, -0.052545, 0.275092, 0.222547
2199, 21.990000, -0.052436, 0.274995, 0.222559
2200, 22.000000, -0.052326, 0.274898, 0.222571
2201, 22.010000, -0.052217, 0.274801, 0.222584
2202, 22.020000, -0.052109, 0.274705, 0.222596
2203, 22.030000, -0.052000, 0.274609, 0.222608
2204, 22.040000, -0.051892, 0.274513, 0.222621
2205, 22.050000, -0.051784, 0.274417, 0.222633
2206, 22.060000, -0.051677, 0.274322, 0.222645
2207, 22.070000, -0.051569, 0.274227, 0.222657
2208, 22.080000, -0.051462, 0.274132, 0.222670
2209, 22.090000, -0.051355, 0.274037, 0.222682
2210, 22.100000, -0.051249, 0.273943, 0.222694
2211, 22.110000, -0.051142, 0.273849, 0.222706
2212, 22.120000, -0.051036, 0.273755, 0.222718
2213, 22.130000, -0.050931, 0.273661, 0.222730
2214, 22.140000, -0.050825, 0.273568, 0.222743
2215, 22.150000, -0.050720, 0.273474, 0.222755
2216, 22.160000, -0.050615, 0.273382, 0.222767
2217, 22.170000, -0.050510, 0.273289, 0.222779
2218, 22.180000, -0.050406, 0.273197, 0.222791
2219, 22.190000, -0.050301, 0.273104, 0.222803
2220, 22.200000, -0.050197, 0.273012, 0.222815
2221, 22.210000, -0.050094, 0.272921, 0.222827
2222, 22.220000, -0.049990, 0.272830, 0.222839
2223, 22.230000, -0.049887, 0.272738, 0.222851
2224, 22.240000, -0.049785, 0.272648, 0.222863
2225, 22.250000, -0.049682, 0.272557, 0.222875
2226, 22.260000, -0.049580, 0.272467, 0.222887
2227, 22.270000, -0.049478, 0.272377, 0.222899
2228, 22.280000, -0.049376, 0.272287, 0.222911
2229, 22.290000, -0.049275, 0.272198, 0.222923
2230, 22.300000, -0.049174, 0.272108, 0.222935
2231, 22.310000, -0.049073, 0.272019, 0.222946
2232, 22.320000, -0.048973, 0.271931, 0.222958
2233, 22.330000, -0.048872, 0.271842, 0.222970
2234, 22.340000, -0.048772, 0.271754, 0.222982
2235, 22.350000, -0.048673, 0.271666, 0.222994
2236, 22.360000, -0.048574, 0.271579, 0.223005
2237, 22.370000, -0.048475, 0.271492, 0.223017
2238, 22.380000, -0.048376, 0.271405, 0.223029
2239, 22.390000, -0.048277, 0.271318, 0.223041
2240, 22.400000, -0.048179, 0.271232, 0.223052
2241, 22.410000, -0.048082, 0.271146, 0.223064
2242, 22.420000, -0.047984, 0.271060, 0.223076
2243, 22.430000, -0.047887, 0.270974, 0.223087
2244, 22.440000, -0.047790, 0.270889, 0.223099
2245, 22.450000, -0.047694, 0.270804, 0.223110
2246, 22.460000, -0.047597, 0.270719, 0.223122
2247, 22.470000, -0.047502, 0.270635, 0.223134
2248, 22.480000, -0.047406, 0.270551, 0.223145
2249, 22.490000, -0.047311, 0.270467, 0.223157
2250, 22.500000, -0.047216, 0.270384, 0.223168
2251, 22.510000, -0.047121, 0.270301, 0.223180
2252, 22.520000, -0.047027, 0.270218, 0.223191
2253, 22.530000, -0.046933, 0.270135, 0.223202
2254, 22.540000, -0.046839, 0.270053, 0.223214
2255, 22.550000, -0.046746, 0.269971, 0.223225
2256, 22.560000, -0.046653, 0.269890, 0.223237
2257, 22.570000, -0.046560, 0.269808, 0.223248
2258, 22.580000, -0.046468, 0.269727, 0.223259
2259, 22.590000, -0.046376, 0.269647, 0.223271
2260, 22.600000, -0.046284, 0.269566, 0.223282
2261, 22.610000, -0.046193, 0.269486, 0.223293
2262, 22.620000, -0.046102, 0.269406, 0.223304
2263, 22.630000, -0.046011, 0.269327, 0.223316
2264, 22.640000, -0.045921, 0.269248, 0.223327
2265, 22.650000, -0.045831, 0.269169, 0.223338
2266, 22.660000, -0.045741, 0.269091, 0.223349
2267, 22.670000, -0.045652, 0.269013, 0.223360
2268, 22.680000, -0.045563, 0.268935, 0.223371
2269, 22.690000, -0.045475, 0.268857, 0.223383
2270, 22.700000, -0.045386, 0.268780, 0.223394
2271, 22.710000, -0.045299, 0.268703, 0.223405
2272, 22.720000, -0.045211, 0.268627, 0.223416
2273, 22.730000, -0.045124, 0.268551, 0.223427
2274, 22.740000, -0.045037, 0.268475, 0.223438
2275, 22.750000, -0.044951, 0.268399, 0.223449
2276, 22.760000, -0.044864, 0.268324, 0.223460
2277, 22.770000, -0.044779, 0.268249, 0.223470
2278, 22.780000, -0.044693, 0.268175, 0.223481
2279, 22.790000, -0.044608, 0.268100, 0.223492
2280, 22.800000, -0.044524, 0.268027, 0.223503
2281, 22.810000, -0.044439, 0.267953, 0.223514
2282, 22.820000, -0.044355, 0.267880, 0.223525
2283, 22.830000, -0.044272, 0.267807, 0.223535
2284, 22.840000, -0.044188, 0.267735, 0.223546
2285, 22.850000, -0.044106, 0.267662, 0.223557
2286, 22.860000, -0.044023, 0.267591, 0.223568
2287, 22.870000, -0.043941, 0.267519, 0.223578
2288, 22.880000, -0.043859, 0.267448, 0.223589
2289, 22.890000, -0.043778, 0.267377, 0.223600
2290, 22.900000, -0.043697, 0.267307, 0.223610
2291, 22.910000, -0.043616, 0.267237, 0.223621
2292, 22.920000, -0.043536, 0.267167, 0.223631
2293, 22.930000, -0.043456, 0.267098, 0.223642
2294, 22.940000, -0.043376, 0.267029, 0.223652
2295, 22.950000, -0.043297, 0.266960, 0.223663
2296, 22.960000, -0.043219, 0.266892, 0.223673
2297, 22.970000, -0.043140, 0.266824, 0.223684
2298, 22.980000, -0.043062, 0.266756, 0.223694
2299, 22.990000, -0.042985, 0.266689, 0.223705
2300, 23.000000, -0.042907, 0.266622, 0.223715
2301, 23.010000, -0.042831, 0.266556, 0.223725
2302, 23.020000, -0.042754, 0.266490, 0.223736
2303, 23.030000, -0.042678, 0.266424, 0.223746
2304, 23.040000, -0.042602, 0.266359, 0.223756
2305, 23.050000, -0.042527, 0.266294, 0.223766
2306, 23.060000, -0.042452, 0.266229, 0.223777
2307, 23.070000, -0.042378, 0.266165, 0.223787
2308, 23.080000, -0.042304, 0.266101, 0.223797
2309, 23.090000, -0.042230, 0.266037, 0.223807
2310, 23.100000, -0.042157, 0.265974, 0.223817
2311, 23.110000, -0.042084, 0.265911, 0.223827
2312, 23.120000, -0.042011, 0.265849, 0.223837
2313, 23.130000, -0.041939, 0.265786, 0.223847
2314, 23.140000, -0.041868, 0.265725, 0.223857
2315, 23.150000, -0.041796, 0.265663, 0.223867
2316, 23.160000, -0.041725, 0.265602, 0.223877
2317, 23.170000, -0.041655, 0.265542, 0.223887
2318, 23.180000, -0.041585, 0.265482, 0.223897
2319, 23.190000, -0.041515, 0.265422, 0.223907
2320, 23.200000, -0.041446, 0.265362, 0.223917
2321, 23.210000, -0.041377, 0.265303, 0.223926
2322, 23.220000, -0.041308, 0.265245, 0.223936
2323, 23.230000, -0.041240, 0.265186, 0.223946
2324, 23.240000, -0.041173, 0.265128, 0.223956
2325, 23.250000, -0.041105, 0.265071, 0.223965
2326, 23.260000, -0.041039, 0.265014, 0.223975
2327, 23.270000, -0.040972, 0.264957, 0.223985
2328, 23.280000, -0.040906, 0.264901, 0.223994
2329, 23.290000, -0.040841, 0.264845, 0.224004
2330, 23.300000, -0.040776, 0.264789, 0.224014
2331, 23.310000, -0.040711, 0.264734, 0.224023
2332, 23.320000, -0.040646, 0.264679, 0.224033
2333, 23.330000, -0.040583, 0.264625, 0.224042
2334, 23.340000, -0.040519, 0.264571, 0.224052
2335, 23.350000, -0.040456, 0.264517, 0.224061
2336, 23.360000, -0.040393, 0.264464, 0.224070
2337, 23.370000, -0.040331, 0.264411, 0.224080
2338, 23.380000, -0.040269, 0.264358, 0.224089
2339, 23.390000, -0.040208, 0.264306, 0.224098
2340, 23.400000, -0.040147, 0.264255, 0.224108
2341, 23.410000, -0.040087, 0.264204, 0.224117
2342, 23.420000, -0.040027, 0.264153, 0.224126
2343, 23.430000, -0.039967, 0.264102, 0.224135
2344, 23.440000, -0.039908, 0.264052, 0.224145
2345, 23.450000, -0.039849, 0.264003, 0.224154
2346, 23.460000, -0.039790, 0.263953, 0.224163
2347, 23.470000, -0.039733, 0.263904, 0.224172
2348, 23.480000, -0.039675, 0.263856, 0.224181
2349, 23.490000, -0.039618, 0.263808, 0.224190
2350, 23.500000, -0.039561, 0.263760, 0.224199
2351, 23.510000, -0.039505, 0.263713, 0.224208
2352, 23.520000, -0.039449, 0.263666, 0.224217
2353, 23.530000, -0.039394, 0.263620, 0.224226
2354, 23.540000, -0.039339, 0.263574, 0.224235
2355, 23.550000, -0.039285, 0.263528, 0.224243
2356, 23.560000, -0.039231, 0.263483, 0.224252
2357, 23.570000, -0.039177, 0.263438, 0.224261
2358, 23.580000, -0.039124, 0.263394, 0.224270
2359, 23.590000, -0.039071, 0.263350, 0.224279
2360, 23.600000, -0.039019, 0.263307, 0.224287
2361, 23.610000, -0.038967, 0.263263, 0.224296
2362, 23.620000, -0.038916, 0.263221, 0.224305
2363, 23.630000, -0.038865, 0.263178, 0.224313
2364, 23.640000, -0.038815, 0.263137, 0.224322
2365, 23.650000, -0.038765, 0.263095, 0.224330
2366, 23.660000, -0.038715, 0.263054, 0.224339
2367, 23.670000, -0.038666, 0.263014, 0.224347
2368, 23.680000, -0.038617, 0.262973, 0.224356
2369, 23.690000, -0.038569, 0.262934, 0.224364
2370, 23.700000, -0.038522, 0.262894, 0.224373
2371, 23.710000, -0.038474, 0.262855, 0.224381
2372, 23.720000, -0.038427, 0.262817, 0.224389
2373, 23.730000, -0.038381, 0.262779, 0.224398
2374, 23.740000, -0.038335, 0.262741, 0.224406
2375, 23.750000, -0.038290, 0.262704, 0.224414
2376, 23.760000, -0.038244, 0.262667, 0.224423
2377, 23.770000, -0.038200, 0.262631, 0.224431
2378, 23.780000, -0.038156, 0.262595, 0.224439
2379, 23.790000, -0.038112, 0.262559, 0.224447
2380, 23.800000, -0.038069, 0.262524, 0.224455
2381, 23.810000, -0.038026, 0.262489, 0.224463
2382, 23.820000, -0.037984, 0.262455, 0.224471
2383, 23.830000, -0.037942, 0.262421, 0.224479
2384, 23.840000, -0.037901, 0.262388, 0.224487
2385, 23.850000, -0.037860, 0.262355, 0.224495
2386, 23.860000, -0.037819, 0.262322, 0.224503
2387, 23.870000, -0.037779, 0.262290, 0.224511
2388, 23.880000, -0.037740, 0.262259, 0.224519
2389, 23.890000, -0.037701, 0.262227, 0.224527
2390, 23.900000, -0.037662, 0.262197, 0.224534
2391, 23.910000, -0.037624, 0.262166, 0.224542
2392, 23.920000, -0.037586, 0.262136, 0.224550
2393, 23.930000, -0.037549, 0.262107, 0.224558
2394, 23.940000, -0.037512, 0.262078, 0.224565
2395, 23.950000, -0.037476, 0.262049, 0.224573
2396, 23.960000, -0.037440, 0.262021, 0.224581
2397, 23.970000, -0.037405, 0.261993, 0.224588
2398, 23.980000, -0.037370, 0.261966, 0.224596
2399, 23.990000, -0.037336, 0.261939, 0.224603
2400, 24.000000, -0.037302, 0.261912, 0.224611
2401, 24.010000, -0.037268, 0.261886, 0.224618
2402, 24.020000, -0.037235, 0.261861, 0.224626
2403, 24.030000, -0.037203, 0.261836, 0.224633
2404, 24.040000, -0.037171, 0.261811, 0.224640
2405, 24.050000, -0.037139, 0.261787, 0.224648
2406, 24.060000, -0.037108, 0.261763, 0.224655
2407, 24.070000, -0.037077, 0.261740, 0.224662
2408, 24.080000, -0.037047, 0.261717, 0.224669
2409, 24.090000, -0.037018, 0.261694, 0.224677
2410, 24.100000, -0.036988, 0.261672, 0.224684
2411, 24.110000, -0.036960, 0.261651, 0.224691
2412, 24.120000, -0.036931, 0.261629, 0.224698
2413, 24.130000, -0.036904, 0.261609, 0.224705
2414, 24.140000, -0.036876, 0.261588, 0.224712
2415, 24.150000, -0.036849, 0.261569, 0.224719
2416, 24.160000, -0.036823, 0.261549, 0.224726
2417, 24.170000, -0.036797, 0.261530, 0.224733
2418, 24.180000, -0.036772, 0.261512, 0.224740
2419, 24.190000, -0.036747, 0.261494, 0.224747
2420, 24.200000, -0.036722, 0.261476, 0.224754
2421, 24.210000, -0.036698, 0.261459, 0.224761
2422, 24.220000, -0.036675, 0.261442, 0.224767
2423, 24.230000, -0.036652, 0.261426, 0.224774
2424, 24.240000, -0.036629, 0.261410, 0.224781
2425, 24.250000, -0.036607, 0.261395, 0.224787
2426, 24.260000, -0.036586, 0.261380, 0.224794
2427, 24.270000, -0.036565, 0.261365, 0.224801
2428, 24.280000, -0.036544, 0.261351, 0.224807
2429, 24.290000, -0.036524, 0.261338, 0.224814
2430, 24.300000, -0.036504, 0.261325, 0.224820
2431, 24.310000, -0.036485, 0.261312, 0.224827
2432, 24.320000, -0.036466, 0.261300, 0.224833
2433, 24.330000, -0.036448, 0.261288, 0.224840
2434, 24.340000, -0.036431, 0.261277, 0.224846
2435, 24.350000, -0.036413, 0.261266, 0.224853
2436, 24.360000, -0.036397, 0.261255, 0.224859
2437, 24.370000, -0.036380, 0.261245, 0.224865
2438, 24.380000, -0.036364, 0.261236, 0.224872
2439, 24.390000, -0.036349, 0.261227, 0.224878
2440, 24.400000, -0.036334, 0.261218, 0.224884
2441, 24.410000, -0.036320, 0.261210, 0.224890
2442, 24.420000, -0.036306, 0.261202, 0.224896
2443, 24.430000, -0.036293, 0.261195, 0.224902
2444, 24.440000, -0.036280, 0.261188, 0.224908
2445, 24.450000, -0.036268, 0.261182, 0.224915
2446, 24.460000, -0.036256, 0.261176, 0.224921
2447, 24.470000, -0.036244, 0.261171, 0.224927
2448, 24.480000, -0.036233, 0.261166, 0.224932
2449, 24.490000, -0.036223, 0.261161, 0.224938
2450, 24.500000, -0.036213, 0.261157, 0.224944
2451, 24.510000, -0.036203, 0.261154, 0.224950
2452, 24.520000, -0.036194, 0.261150, 0.224956
2453, 24.530000, -0.036186, 0.261148, 0.224962
2454, 24.540000, -0.036178, 0.261145, 0.224967
2455, 24.550000, -0.036170, 0.261144, 0.224973
2456, 24.560000, -0.036163, 0.261142, 0.224979
2457, 24.570000, -0.036157, 0.261141, 0.224985
2458, 24.580000, -0.036151, 0.261141, 0.224990
2459, 24.590000, -0.036145, 0.261141, 0.224996
2460, 24.600000, -0.036140, 0.261141, 0.225001
2461, 24.610000, -0.036135, 0.261142, 0.225007
2462, 24.620000, -0.036131, 0.261144, 0.225012
2463, 24.630000, -0.036128, 0.261146, 0.225018
2464, 24.640000, -0.036125, 0.261148, 0.225023
2465, 24.650000, -0.036122, 0.261151, 0.225029
2466, 24.660000, -0.036120, 0.261154, 0.225034
2467, 24.670000, -0.036118, 0.261157, 0.225039
2468, 24.680000, -0.036117, 0.261162, 0.225045
2469, 24.690000, -0.036116, 0.261166, 0.225050
2470, 24.700000, -0.036116, 0.261171, 0.225055
2471, 24.710000, -0.036116, 0.261177, 0.225060
2472, 24.720000, -0.036117, 0.261183, 0.225066
2473, 24.730000, -0.036118, 0.261189, 0.225071
2474, 24.740000, -0.036120, 0.261196, 0.225076
2475, 24.750000, -0.036122, 0.261203, 0.225081
2476, 24.760000, -0.036125, 0.261211, 0.225086
2477, 24.770000, -0.036128, 0.261219, 0.225091
2478, 24.780000, -0.036132, 0.261228, 0.225096
2479, 24.790000, -0.036136, 0.261237, 0.225101
2480, 24.800000, -0.036141, 0.261247, 0.225106
2481, 24.810000, -0.036146, 0.261257, 0.225111
2482, 24.820000, -0.036152, 0.261267, 0.225116
2483, 24.830000, -0.036158, 0.261278, 0.225120
2484, 24.840000, -0.036164, 0.261290, 0.225125
2485, 24.850000, -0.036172, 0.261301, 0.225130
2486, 24.860000, -0.036179, 0.261314, 0.225135
2487, 24.870000, -0.036187, 0.261327, 0.225139
2488, 24.880000, -0.036196, 0.261340, 0.225144
2489, 24.890000, -0.036205, 0.261354, 0.225149
2490, 24.900000, -0.036214, 0.261368, 0.225153
2491, 24.910000, -0.036224, 0.261382, 0.225158
2492, 24.920000, -0.036235, 0.261397, 0.225162
2493, 24.930000, -0.036246, 0.261413, 0.225167
2494, 24.940000, -0.036258, 0.261429, 0.225171
2495, 24.950000, -0.036270, 0.261445, 0.225176
2496, 24.960000, -0.036282, 0.261462, 0.225180
2497, 24.970000, -0.036295, 0.261480, 0.225185
2498, 24.980000, -0.036308, 0.261497, 0.225189
2499, 24.990000, -0.036322, 0.261516, 0.225193
2500, 25.000000, -0.036337, 0.261534, 0.225197
